unit_id,connection_type,technology,tier,rsp,state_or_territory,is_this_service_impaired,is_this_service_underperforming,gateway_mac,All hour trimmed mean download speed,All hour minimum download speed,All hour maximum download speed,Busy hour trimmed mean download speed,Busy hour minimum download speed,Busy hour maximum download speed,All hour trimmed mean upload speed,All hour minimum upload speed,All hour maximum upload speed,Busy hour trimmed mean upload speed,Busy hour minimum upload speed,Busy hour maximum upload speed,All hour trimmed mean latency,All hour minimum latency,All hour maximum latency,Busy hour trimmed mean latency,Busy hour minimum latency,Busy hour maximum latency,Average daily outages
1027910,NBN,Fibre to the Node,50/20 Mbps,Telstra,NSW,TRUE,FALSE,BC30xxxxxx,38.37,25.72,39.14,38.32,33.36,39.12,7.07,5.64,8.38,7.06,6.57,8.36,8.62,7.87,11.86,8.85,8.02,11.18,0.73
24328777,NBN,Fibre to the Premises,50/20 Mbps,Other RSPs,QLD,FALSE,FALSE,244Bxxxxxx,54.11,46.12,54.87,53.96,46.12,54.69,18.91,17.19,19.01,18.87,17.63,19,1.87,1.52,16.25,2.04,1.62,3.22,0.42
21854281,NBN,Fibre to the Node,50/20 Mbps,Telstra,WA,FALSE,FALSE,409Bxxxxxx,37.24,20.83,39.17,36,23.94,39.11,8.29,5.44,8.79,8.21,7.49,8.69,21.31,17.65,64.04,22.05,18.77,25.93,0.23
23580745,NBN,Fibre to the Curb,100/40 Mbps,TPG,VIC,FALSE,FALSE,76ACxxxxxx,90.21,15.49,100.95,86.13,37.11,100.8,34.63,27.84,35.62,34.23,30.14,35.29,5.1,4.58,29.79,5.91,4.69,24.5,0.17
1366857,NBN,Fibre to the Curb,50/20 Mbps,TPG,NSW,FALSE,FALSE,34E8xxxxxx,52.45,33.12,53.54,50.79,33.12,53.5,18.79,16.85,18.9,18.75,18.48,18.88,5.62,5.48,7.52,5.73,5.49,6.66,0
2521419,NBN,Fibre to the Premises,250/25 Mbps,Dodo & iPrimus,QLD,FALSE,FALSE,B0E4xxxxxx,265.83,243.8,267.38,264.63,248.9,267.38,23.51,21.13,23.63,23.4,22.13,23.59,2.47,2.32,6.8,2.91,2.38,6.8,0.1
2219339,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,,TAS,FALSE,FALSE,F02Fxxxxxx,900.53,610.08,934.99,862.44,610.08,934.99,45.86,42.47,46.1,45.75,42.47,46.03,10.41,10.03,18.59,11.79,10.26,18.59,0.17
1027916,NBN,Fibre to the Premises,50/20 Mbps,iiNet,TAS,FALSE,FALSE,E0B9xxxxxx,53.14,38.97,53.9,52.6,45.39,53.9,17.71,17.18,18.23,17.71,17.24,17.96,13.18,12.87,23.11,13.97,12.92,21.96,0.03
6432333,NBN,Fibre to the Node,50/20 Mbps,iiNet,QLD,FALSE,FALSE,E8DFxxxxxx,53.31,42.08,53.57,53.24,47.26,53.57,9.86,7.71,9.99,9.85,9.58,9.99,6.22,6.12,8.53,6.25,6.16,7.19,0
45887821,NBN,Fibre to the Curb,100/20 Mbps,Telstra,VIC,FALSE,FALSE,BC30xxxxxx,101.27,79.92,102.22,100.8,79.92,102.03,18.32,15.8,18.4,18.31,18,18.36,5.48,5.31,12.03,5.57,5.39,6.55,0
24329293,NBN,HFC,100/40 Mbps,Superloop,VIC,FALSE,FALSE,AC84xxxxxx,104.25,47.43,107.88,100.37,47.43,106.78,36.52,25.54,37.02,35.31,25.54,36.97,9.36,7.7,43.97,13.16,8.33,43.97,0.04
48758605,NBN_FW,Fixed Wireless,25/5 Mbps,,QLD,FALSE,FALSE,586Dxxxxxx,22.43,4.77,23.98,21.4,4.8,23.79,4.6,2.38,4.79,4.47,2.97,4.79,40.61,31.3,115.44,48.75,32.84,115.44,0.03
55187281,NBN,HFC,100/40 Mbps,MyRepublic,NSW,FALSE,FALSE,9094xxxxxx,106.78,87.12,109.55,105.65,88.98,109.31,37.74,32.08,38.42,37.58,36.45,37.96,10.23,9.08,33.58,10.64,9.63,23.63,0.27
23666001,NBN,Fibre to the Node,50/20 Mbps,Other RSPs,QLD,FALSE,FALSE,F8CAxxxxxx,51.44,43.12,52.68,51.37,43.12,52.28,14.36,12.28,15.08,14.27,12.28,14.8,20.96,19.16,27.35,21.21,19.18,27.35,0.17
55458385,NBN,Fibre to the Curb,50/20 Mbps,Other RSPs,QLD,FALSE,FALSE,3C37xxxxxx,53.93,33.15,54.64,53.72,46.25,54.64,18.94,17.68,19.03,18.93,18.65,18.99,7.28,7.04,10.14,7.39,7.12,7.94,0.23
23084113,NBN,HFC,100/40 Mbps,Aussie Broadband,VIC,FALSE,FALSE,60E3xxxxxx,106.85,93.93,109.37,106.77,95,109.37,36.51,21.96,37.03,36.01,29.15,36.97,9.44,8.14,23.91,11.28,8.77,23.91,0.03
2975313,NBN,Fibre to the Node,50/20 Mbps,iiNet,WA,FALSE,FALSE,001Dxxxxxx,45.43,43.87,46.64,45.48,43.87,46.62,16.78,13.62,16.98,16.75,16.1,16.94,5.81,5.75,8.84,5.94,5.76,8.59,0.03
36208721,NBN,Fibre to the Premises,100/40 Mbps,Optus,VIC,FALSE,FALSE,7C8Bxxxxxx,104.2,8.54,108.85,96.65,8.54,108.63,35.75,25.17,36.37,33.95,25.17,36.3,3.96,2.26,86.29,8.97,2.31,86.29,1.1
6986577,NBN,HFC,100/40 Mbps,Telstra,VIC,FALSE,FALSE,1013xxxxxx,108.34,93.98,109.61,108.14,93.98,109.18,36.49,33.71,36.69,36.5,36.43,36.61,7.72,7.42,11.76,7.85,7.62,8.39,0
48758609,NBN,Fibre to the Node,50/20 Mbps,Other RSPs,NT + SA,TRUE,FALSE,CC32xxxxxx,40.24,29.92,41.09,39.69,29.99,41.04,11.67,10.25,11.97,11.6,10.77,11.94,18.95,17.72,49.67,20.26,18.68,33.54,0.1
1029459,NBN,Fibre to the Node,100/40 Mbps,Telstra,VIC,TRUE,FALSE,A491xxxxxx,76.36,37.41,77.43,75.04,37.41,77.43,31.29,4.6,32.32,30.99,24.06,32.24,12.18,10.56,31.22,12.31,10.8,13.79,0.2
1194581,NBN,HFC,100/20 Mbps,Telstra,NSW,FALSE,FALSE,D435xxxxxx,108.63,79.1,110.14,108.16,93.87,109.78,18.79,9.78,19.11,18.81,18.59,19,8.76,7.92,16.11,8.89,8.3,13.09,0
55105365,NBN,Fibre to the Node,25/5 Mbps,Telstra,QLD,FALSE,FALSE,1013xxxxxx,27.19,11.57,27.54,26.93,11.57,27.53,4.89,4.17,5.32,4.88,4.27,5.18,10.55,7.87,12.5,10.67,7.95,12.11,0.13
2219349,NBN,Fibre to the Node,50/20 Mbps,Optus,NT + SA,FALSE,FALSE,1006xxxxxx,54.07,28.81,55.37,53.24,28.81,55.02,18.24,17.93,18.59,18.24,18.01,18.44,16.57,13.99,19.4,16.58,14.02,19.4,0.03
2521431,NBN,Fibre to the Premises,50/20 Mbps,Optus,NT + SA,FALSE,FALSE,2420xxxxxx,53.77,28.05,55.31,53.23,29.94,55.31,18.2,17.15,18.8,18.14,17.15,18.5,14.04,12.28,16.94,14.12,12.33,16.94,0
2219351,NBN,Fibre to the Premises,100/40 Mbps,MyRepublic,NSW,FALSE,FALSE,E0B9xxxxxx,107.59,61.51,111.34,107.51,95.89,110.55,38.96,34.24,41.94,38.85,34.79,41.21,12.01,7.27,32.28,16.01,8.79,32.28,1.17
1027928,NBN,Fibre to the Node,100/40 Mbps,MyRepublic,VIC,TRUE,TRUE,1013xxxxxx,64.14,51.02,67.53,64.17,54.23,67.53,20.41,10.48,20.9,20.25,18.77,20.76,23.3,21.29,41.38,23.6,22.76,41.38,0.03
1028696,NBN,Fibre to the Node,50/20 Mbps,Aussie Broadband,VIC,FALSE,FALSE,18F1xxxxxx,47.84,26.17,50.87,47.98,39.08,50.82,17.69,16.26,18.21,17.62,16.68,18.14,6.93,6.14,16.29,8.45,6.44,16.29,0.47
23084121,NBN,HFC,100/40 Mbps,Optus,VIC,FALSE,FALSE,ECBExxxxxx,108.12,87.09,110.51,108.25,98.25,110.51,33.84,8.17,36.52,34.3,20.61,36.49,10.76,9.65,15.11,10.93,10.07,12.57,0
2203225,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,,VIC,FALSE,FALSE,04D4xxxxxx,604.47,95.07,927.35,390.51,124.27,742.93,45.19,40.86,45.67,44.6,40.86,45.55,2.56,2.28,14.49,3.41,2.33,10.42,0.07
4991069,NBN,Fibre to the Node,50/20 Mbps,iiNet,NT + SA,FALSE,FALSE,3431xxxxxx,51.42,42.69,53.53,51.33,43.37,53.34,17.44,17.05,17.77,17.44,17.09,17.71,17.1,14.12,24.7,17.38,15.88,24.7,0.33
53382749,NBN,Fibre to the Node,25/5 Mbps,Optus,NSW,FALSE,FALSE,1890xxxxxx,27.52,16.46,27.86,27.54,26.1,27.81,4.39,3.88,4.5,4.4,4.25,4.5,11.58,10.18,25.17,11.61,10.42,13.97,0
5106781,NBN,Fibre to the Node,50/20 Mbps,iiNet,NT + SA,FALSE,FALSE,1013xxxxxx,46.29,32.57,46.83,46.09,32.79,46.83,10.48,9.86,11.39,10.51,9.91,11.34,17.64,16.19,23.73,18,17.18,22.13,0
6986337,NBN,Fibre to the Node,100/40 Mbps,Optus,NSW,FALSE,FALSE,C0FDxxxxxx,98.22,40.9,101.13,96.55,67.33,101.05,37.56,35,38.25,37.35,35,37.9,9.63,7.54,32.6,11.09,8.68,28.91,0.07
6986593,NBN,HFC,100/40 Mbps,Telstra,VIC,FALSE,FALSE,D435xxxxxx,77.96,48.46,93.91,76.07,48.46,93.62,35.96,17.32,36.7,35.78,30.97,36.54,12.9,11.49,52.56,13.03,11.93,16.45,0.53
53782625,NBN,Fibre to the Node,50/20 Mbps,iiNet,QLD,FALSE,FALSE,1013xxxxxx,46.91,29.49,48.63,46.89,40.09,48.63,18.61,17.57,19.14,18.59,17.83,18.99,6.29,5.94,17.62,7.67,5.98,17.62,0.03
2463587,NBN,Fibre to the Node,25/10 Mbps,Aussie Broadband,VIC,FALSE,FALSE,18F1xxxxxx,27.18,22.66,27.6,27.18,26.94,27.51,8.95,8.47,9.12,8.96,8.84,9.07,10.49,8.83,13.64,10.64,8.84,13.64,0
4991077,NBN,Fibre to the Node,100/40 Mbps,TPG,NT + SA,FALSE,FALSE,C471xxxxxx,96.43,45.93,97.59,95.11,45.93,97.53,33.28,7.83,34.74,33.12,29.68,34.5,19.68,15.71,25.39,20.08,18.13,24.2,0
1194597,NBN,Fibre to the Premises,50/20 Mbps,Telstra,VIC,FALSE,FALSE,D435xxxxxx,54.35,21.97,55.19,53.55,21.97,55.19,18.27,16.36,18.37,18.27,18.07,18.35,1.87,1.73,18.44,1.99,1.75,4.54,0.13
2512741,NBN,Fibre to the Premises,50/20 Mbps,Telstra,NT + SA,FALSE,FALSE,C4EAxxxxxx,54.41,46.39,55.12,54.02,46.39,55.1,18.12,15.64,18.27,18.03,15.64,18.21,12.02,9.75,14.8,12.18,9.77,14.61,0
2203239,NBN,Fibre to the Node,100/20 Mbps,Dodo & iPrimus,TAS,FALSE,FALSE,CC40xxxxxx,92.84,70.48,94.18,91.63,70.48,94.11,17.48,16.78,17.7,17.45,16.78,17.58,14.48,12.67,45.18,21.85,12.89,45.18,0.03
36509033,NBN,HFC,50/20 Mbps,Aussie Broadband,VIC,FALSE,FALSE,3431xxxxxx,53.52,40.68,54.24,52.83,40.68,54.03,9.21,6.23,9.44,9.22,8.3,9.33,10.61,9.5,38.49,12.45,9.85,38.49,0
1188457,NBN,Fibre to the Node,25/5 Mbps,iiNet,VIC,FALSE,FALSE,A491xxxxxx,26.59,11.3,26.78,26.58,26.4,26.66,4.54,4.3,4.64,4.54,4.44,4.6,8.92,8.8,23.94,9.02,8.82,12.35,0
53782633,NBN,Fibre to the Curb,100/40 Mbps,Optus,QLD,FALSE,FALSE,10D7xxxxxx,93.9,77.39,95.95,92.89,77.39,95.6,37.48,36.77,38.13,37.4,36.77,37.56,8.11,6.03,10.66,8.33,6.06,10.32,0.03
23580777,NBN,Fibre to the Node,50/20 Mbps,Dodo & iPrimus,QLD,TRUE,FALSE,B808xxxxxx,35.2,24.11,39.37,34.99,24.11,38.84,9.54,8.65,10.27,9.52,8.8,10.06,9.49,8.79,17.2,11.4,8.98,17.08,0.1
2219369,NBN,Fibre to the Node,100/40 Mbps,MyRepublic,NT + SA,FALSE,FALSE,A491xxxxxx,96.77,26.83,98.34,96.27,84.94,98.34,36.76,32.56,37.47,36.73,36.33,37.25,30.82,26.38,45.82,30.82,27.77,40.09,0
23786601,NBN,Fibre to the Node,25/5 Mbps,Telstra,NSW,FALSE,FALSE,A491xxxxxx,26.76,18.68,27.46,26.54,18.68,27.39,4.87,1.23,5.26,4.9,4.52,5.17,15.72,14.57,28.73,15.53,14.6,23.29,0.5
1194603,NBN,HFC,250/25 Mbps,Telstra,VIC,TRUE,FALSE,D435xxxxxx,270.57,21.55,275.44,267.14,223.85,274.35,22.8,3.83,23.03,22.79,22.57,22.89,8.05,7.64,41.49,8.17,7.93,8.85,0.3
1028716,NBN,Fibre to the Premises,250/25 Mbps,iiNet,TAS,FALSE,FALSE,1013xxxxxx,269.73,258.46,271.18,269.04,264.45,270.68,22.46,21.97,22.76,22.33,22.17,22.62,14.82,14.7,15.94,15,14.76,15.94,0.21
36446317,NBN,Fibre to the Premises,50/20 Mbps,MyRepublic,QLD,FALSE,FALSE,6AD7xxxxxx,52.84,35.03,54.83,51.43,42.35,54.83,18.9,16.28,19.02,18.86,18.5,19.01,19.74,14.25,30.38,20.87,17.82,30.38,0.16
2219375,NBN,Fibre to the Node,50/20 Mbps,iiNet,NSW,TRUE,FALSE,1013xxxxxx,42.14,22.06,42.64,41.57,22.06,42.62,8.86,7.67,9.56,8.72,7.86,9.4,10.26,10.06,15.34,10.6,10.06,15.08,0.03
2227311,NBN,Fibre to the Premises,50/20 Mbps,Optus,ACT,FALSE,FALSE,C025xxxxxx,53.57,40.13,54.56,52.71,42.04,54.51,18.78,16.72,18.91,18.58,16.72,18.88,8.39,6,91.47,8.57,6.74,15.5,0.1
56962929,NBN,Fibre to the Node,100/20 Mbps,Telstra,QLD,FALSE,TRUE,1013xxxxxx,50.14,42.36,51.87,49.81,44.6,51.87,19,18.66,19.47,18.99,18.85,19.19,22.02,21.91,22.77,22.09,21.95,22.48,1.25
1194609,NBN,Fibre to the Node,50/20 Mbps,Telstra,VIC,FALSE,FALSE,20B0xxxxxx,52.26,18.88,54.96,51.88,33.59,54.9,18.09,15.35,18.64,17.94,16.66,18.44,5.9,5.62,27.32,6.1,5.66,9.23,0.03
1195121,NBN,Fibre to the Node,25/10 Mbps,Aussie Broadband,VIC,FALSE,FALSE,18F1xxxxxx,26.68,20.11,27.59,26.6,20.18,27.46,8.96,7.8,9.1,8.97,8.81,9.09,8.15,7.58,11.48,8.51,7.78,10.29,0
4406641,NBN,Fibre to the Node,50/20 Mbps,iiNet,QLD,FALSE,FALSE,1013xxxxxx,53.09,41.49,53.66,52.89,41.49,53.55,18.84,18.66,18.89,18.83,18.66,18.88,7.65,7.41,129.73,13.25,7.44,129.73,0
2512753,NBN,Fibre to the Node,50/20 Mbps,Telstra,NSW,FALSE,FALSE,B039xxxxxx,54.24,39.23,55.4,53.75,44.39,55.26,18.93,15.83,19.07,18.76,16.43,19.04,10.7,8.7,21.5,10.56,8.7,18.78,0
48464497,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,,NSW,FALSE,FALSE,506Axxxxxx,730.11,300.14,900.69,677.81,363.69,775.13,46.31,44.7,46.62,46.09,44.7,46.44,2.96,2.54,6.74,3.35,2.7,5.41,0.37
1195123,NBN,Fibre to the Node,50/20 Mbps,iiNet,VIC,FALSE,FALSE,A491xxxxxx,53.43,40.51,53.89,53.26,44.31,53.88,17.61,15.73,17.98,17.6,16.57,17.82,6.5,6.36,17.45,6.75,6.41,9.88,0
56963189,NBN,Fibre to the Premises,100/20 Mbps,Superloop,VIC,FALSE,FALSE,D435xxxxxx,103.28,69.99,106.54,101.7,69.99,106.54,17.77,8.54,18.29,18.02,17.42,18.23,6.02,3.21,45.57,10.84,5.45,36.01,0.2
48464245,NBN_FW,Fixed Wireless,Fixed Wireless Plus,,TAS,FALSE,FALSE,40B0xxxxxx,29.62,7.63,45.01,28.67,11.15,43.79,4.11,0.66,6.61,2.83,1.23,5.59,50.48,46.86,58.24,50.47,47.18,55.8,0.03
2227317,NBN,Fibre to the Premises,100/40 Mbps,iiNet,TAS,FALSE,FALSE,444Exxxxxx,106.62,91.9,107.94,106,98.92,107.89,36.25,34.09,36.47,36.16,34.09,36.44,12.68,12.41,20.3,13.33,12.48,18.96,0
6235257,NBN,Fibre to the Node,50/20 Mbps,iiNet,ACT,TRUE,TRUE,AC84xxxxxx,23.24,18.16,23.75,23.19,20.4,23.74,9.14,8.92,9.22,9.14,8.99,9.22,10.09,9.83,12.86,10.33,9.86,12.86,0.07
40206201,NBN,HFC,50/20 Mbps,Aussie Broadband,NSW,FALSE,FALSE,44D9xxxxxx,53.9,51.85,54.58,53.88,52.15,54.58,18.77,2.41,19.1,18.88,18.35,19.01,9.1,8.4,16.34,9.66,8.82,16.34,0
54368889,NBN,HFC,100/20 Mbps,MyRepublic,VIC,FALSE,FALSE,E8FCxxxxxx,103.47,44.06,109.41,100.6,44.06,109.04,18.7,8.57,19.06,18.79,18.09,19,23.8,19.48,51.62,25.32,23.18,39.46,0.19
5220473,NBN,Fibre to the Premises,100/40 Mbps,iiNet,VIC,FALSE,FALSE,E063xxxxxx,95.62,62.36,97.59,94.8,63.32,97.59,36.39,31.26,36.54,36.42,36.15,36.54,2.74,2.61,7.05,2.74,2.62,2.98,0.03
2211193,NBN,Fibre to the Node,50/20 Mbps,Optus,NSW,FALSE,FALSE,78C1xxxxxx,53.32,9.95,54.51,53.66,48.44,54.46,18.84,17.67,18.93,18.82,18.26,18.88,6.9,5.73,47.85,8.09,5.81,33.88,0.03
2211195,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,,ACT,FALSE,FALSE,D017xxxxxx,914.25,178.93,942.04,882.68,194.43,938.2,45.55,22.7,47.43,43.54,32.15,47.13,6.36,6.12,20.47,7.14,6.21,20.47,0.07
26490237,NBN,Fibre to the Node,50/20 Mbps,Vodafone,WA,TRUE,TRUE,A491xxxxxx,34.93,25.65,35.1,34.96,33.82,35.1,6.89,1,7.05,6.89,6.52,7,12.69,12.5,30.8,12.76,12.52,13.99,0.7
1195133,NBN,Fibre to the Node,50/20 Mbps,Telstra,NSW,TRUE,TRUE,BC30xxxxxx,31.13,20.94,32.05,31.05,27.27,32.05,6.32,5.36,7.13,6.28,5.36,7.07,9.92,8.83,13.64,9.85,8.83,11,2.67
2521469,NBN,Fibre to the Node,50/20 Mbps,Dodo & iPrimus,QLD,FALSE,FALSE,A8C8xxxxxx,53.2,33.88,53.36,52.84,33.88,53.35,18.83,18.71,19,18.83,18.71,18.96,6.9,6.34,16.43,8.64,6.4,14.66,0
48464253,NBN,Fibre to the Node,100/20 Mbps,Aussie Broadband,VIC,TRUE,FALSE,B095xxxxxx,89.72,24.81,91.34,88.71,41.64,91.34,17.69,17.18,17.91,17.66,17.27,17.88,11.23,7.74,15.76,11.6,10.5,15.76,0.1
24029053,NBN,HFC,50/20 Mbps,Telstra,QLD,FALSE,FALSE,BC30xxxxxx,53.97,39.12,55.05,53.36,39.12,54.68,18.76,12.81,18.87,18.76,18.5,18.84,9.83,9.2,22.7,10.71,9.62,22.7,0
1028734,NBN,Fibre to the Premises,50/20 Mbps,TPG,NSW,FALSE,FALSE,0C9Dxxxxxx,53.15,32.34,54.48,53.14,45.76,54.34,18.85,18.21,18.92,18.85,18.77,18.92,2.41,2.25,5.21,2.45,2.25,3.1,0.07
1195135,NBN,Fibre to the Premises,50/20 Mbps,Optus,NSW,FALSE,FALSE,34DAxxxxxx,53.27,31.62,54.39,51.82,31.62,54.24,17.77,16.81,17.98,17.75,17.16,17.98,6.86,5.36,53.79,7.47,5.38,24.24,0.07
2512767,NBN,Fibre to the Node,50/20 Mbps,iiNet,QLD,TRUE,TRUE,0836xxxxxx,24.48,10.04,34.68,24.21,10.52,34.34,5.6,2.09,8.48,5.43,2.29,8.48,8,7.12,13.98,8.29,7.42,12.14,11.07
2992255,NBN,Fibre to the Premises,100/40 Mbps,Optus,QLD,FALSE,FALSE,001Dxxxxxx,107.41,82.04,110.43,106.65,82.04,110.33,37.58,36.9,38.21,37.59,37.33,37.77,4.7,4.64,7.77,4.76,4.65,7.64,0
2219391,NBN,Fibre to the Node,50/20 Mbps,Exetel,NSW,FALSE,FALSE,78C1xxxxxx,54.26,45.03,54.63,54,48.99,54.49,18.87,17.5,18.99,18.81,17.5,18.9,8.68,7.14,38.21,10.14,7.19,38.21,0.13
26490241,NBN_FW,Fixed Wireless,Fixed Wireless Plus,,NT + SA,FALSE,FALSE,A491xxxxxx,70.45,12.22,81.73,64.21,18.87,81.61,5.91,1.27,9.5,4.72,1.85,7.78,38.59,36.12,51.77,39.16,37.97,42.03,0
4406657,NBN,Fibre to the Node,50/20 Mbps,Optus,QLD,FALSE,FALSE,7C26xxxxxx,54.61,52.14,55.28,54.55,52.14,54.91,19.01,18.9,19.25,19.01,18.96,19.14,10.19,7.16,12.25,10.21,7.65,11.51,0.03
2992259,NBN,Fibre to the Node,50/20 Mbps,Optus,WA,TRUE,FALSE,2420xxxxxx,44.4,31.39,45.46,43.98,32.13,45.46,14.28,13.62,14.93,14.26,13.99,14.57,6.9,6.71,21.73,7.28,6.71,21.73,0
26489989,NBN,Fibre to the Premises,25/5 Mbps,Optus,NSW,FALSE,FALSE,C4E9xxxxxx,25.73,0.66,27.32,25.51,0.67,27.32,4.64,4.32,4.79,4.65,4.54,4.69,3.53,2.65,68.89,4.91,2.68,68.89,0
5071749,NBN,HFC,100/40 Mbps,Telstra,NSW,FALSE,FALSE,9CC9xxxxxx,108.23,86.55,110.15,108.34,98.18,110.15,37.57,31.97,37.77,37.58,36.95,37.71,8.02,7.23,14.11,8,7.41,10.01,0.17
48464261,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,,TAS,FALSE,FALSE,C4ADxxxxxx,739.04,54.22,929.28,643.34,54.22,895.94,45.37,27.1,45.66,45.24,40.89,45.58,17.13,16.62,20.54,17.2,16.79,18.02,0.07
1028742,NBN,Fibre to the Node,50/20 Mbps,Telstra,NSW,FALSE,FALSE,083Exxxxxx,53.98,31.08,55.32,53.6,31.08,55.29,18.89,17.8,19.16,18.89,18.52,19.09,8.37,7.94,9.17,8.37,7.99,9.17,0.13
2565255,NBN,Fibre to the Node,50/20 Mbps,Dodo & iPrimus,NSW,FALSE,FALSE,BC75xxxxxx,52.9,34.18,53.38,52.79,45.77,53.34,18.83,14.52,19,18.78,17.91,18.89,15.45,14.38,34.6,16.99,14.5,33.51,0.67
2521479,NBN,Fibre to the Premises,50/20 Mbps,Aussie Broadband,QLD,FALSE,FALSE,00E0xxxxxx,52.16,35.93,54.34,51.6,36.42,54.23,18.83,15.31,19,18.71,15.31,18.98,6.2,5.59,21.48,7.05,5.63,21.48,0.2
2219399,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,,NSW,FALSE,FALSE,F492xxxxxx,917.25,503.46,939.97,892.78,503.46,939.97,47.1,44.13,47.47,46.94,44.15,47.44,2.7,2.5,9.52,3.02,2.6,9.52,0
56962953,NBN,Fibre to the Premises,250/25 Mbps,Telstra,NSW,FALSE,FALSE,20B0xxxxxx,270.74,252.44,272.42,270.48,261.45,272.34,23.48,22.29,23.7,23.4,23.31,23.51,4.08,3.42,4.58,4.1,3.42,4.56,0
5071753,NBN,Fibre to the Node,50/20 Mbps,Telstra,NSW,FALSE,FALSE,1013xxxxxx,54.46,37.72,55.4,53.95,39.08,55.16,19.02,18.31,19.29,18.98,18.31,19.19,7.34,6.56,9.84,7.37,6.89,8.01,0
48464521,NBN_FW,Fixed Wireless,Fixed Wireless Plus,,VIC,FALSE,FALSE,B4FBxxxxxx,57.12,12.63,82.71,37.69,13.87,77.51,5.48,0.97,9.78,2.68,0.97,5.23,39.67,34.08,51.51,40.16,35.33,51.51,0.03
38966409,NBN,Fibre to the Curb,100/40 Mbps,Aussie Broadband,VIC,FALSE,FALSE,788Axxxxxx,100.75,86.78,101.95,100.2,86.78,101.76,36.39,23.73,36.7,36.33,35.63,36.54,5.95,5.8,27.4,6.33,5.86,10.42,0
2210953,NBN,Fibre to the Node,50/20 Mbps,iiNet,NT + SA,TRUE,TRUE,1013xxxxxx,25.88,18.42,27.78,25.59,18.42,27.76,7.13,3.98,8.88,7.09,6.08,8.43,18.79,16.58,27.65,19.97,16.7,27.65,1.1
55187597,NBN very high speed services,HFC,500-990/50 Mbps,,QLD,FALSE,FALSE,001Cxxxxxx,770.74,132.43,936.66,630.46,132.43,935.97,47.25,32.46,47.51,47.03,41.47,47.47,8.62,7.75,52,12.29,8.16,52,0.13
26489997,NBN,Fibre to the Node,12/1 Mbps,iiNet,VIC,FALSE,FALSE,C025xxxxxx,11.12,0.13,12.64,10.41,0.13,12.64,0.9,0.22,1.01,0.86,0.25,0.94,10.22,8.1,43.13,14.76,8.19,43.13,1.77
23486861,NBN,Fibre to the Premises,100/40 Mbps,Dodo & iPrimus,WA,FALSE,FALSE,C814xxxxxx,104.56,90.77,106.66,104.29,93.61,106.66,37.66,36.83,37.73,37.66,37.52,37.71,8.05,7.62,14.11,9,7.68,14.06,0.07
43359117,NBN,Fibre to the Curb,25/5 Mbps,TPG,VIC,FALSE,FALSE,CC32xxxxxx,25.41,7.51,26.29,24.78,13.07,26.28,4.23,3.82,4.39,4.21,3.9,4.36,6.24,5.8,11.2,6.61,5.86,10.51,0.03
2219405,NBN,Fibre to the Premises,50/20 Mbps,TPG,VIC,FALSE,FALSE,D80Dxxxxxx,52.94,29.3,53.54,52.49,47.03,53.51,17.66,16.46,18.01,17.63,16.87,18.01,2.22,2.06,13.18,2.98,2.1,13.18,0.03
2565265,NBN,Fibre to the Node,50/20 Mbps,iiNet,QLD,TRUE,FALSE,78A0xxxxxx,36.06,9.99,38.09,35.26,9.99,38.05,6.32,5.31,6.85,6.31,5.31,6.5,15.48,8.86,25.24,16.52,13.01,25.24,0.13
1194641,NBN,Fibre to the Premises,250/25 Mbps,Optus,NSW,FALSE,FALSE,1006xxxxxx,271.83,139.1,274.69,270.52,224.61,273.27,23.18,21.42,23.96,23.16,22.18,23.74,4.7,3.13,19.57,4.65,3.15,5.12,1.13
48464273,NBN,Fibre to the Curb,100/40 Mbps,iiNet,NSW,FALSE,FALSE,D807xxxxxx,94.86,75.87,96.36,94.31,78.49,96.31,37.66,31.3,37.77,37.65,37.45,37.75,4.88,4.77,9.1,4.97,4.77,9.1,0
44732049,NBN_FW,Fixed Wireless,Fixed Wireless Plus,,NSW,FALSE,FALSE,A491xxxxxx,55.89,15.39,69.57,49.24,17.25,67.53,5.03,1.95,7.32,3.71,1.95,5.14,36.78,33.72,89.31,36.37,33.72,42.99,0.03
54368913,NBN,Fibre to the Node,100/20 Mbps,Superloop,NSW,FALSE,FALSE,DCEFxxxxxx,90.07,47.68,95.07,89.79,76.98,94.14,18.93,17.45,19.08,18.89,18.26,19.02,8.19,6.77,35.12,8.85,7.34,17.62,5.97
24028817,NBN,HFC,50/20 Mbps,Telstra,VIC,FALSE,FALSE,A491xxxxxx,51.22,22.08,55.01,50,29.58,55.01,17.96,4.59,18.44,17.54,13.62,18.4,9.38,7.9,33.03,10.69,8.46,27.15,0.47
50834833,NBN,Fibre to the Premises,250/25 Mbps,Telstra,TAS,FALSE,FALSE,1013xxxxxx,269.66,210.62,276.16,265.56,210.62,276.16,22.8,19.54,23.03,22.71,19.54,23.01,13.27,11.45,34.87,13.06,11.46,18.93,0
